"longitude","latitude","genus","species","country"
-47.416401,-6.32944,"Rhodnius","Psammolestes tertius","BR"
-47.416401,-6.32944,"Rhodnius","Psammolestes tertius","BR"
-47.416401,-6.32944,"Rhodnius","Psammolestes tertius","BR"
-47.416401,-6.32944,"Rhodnius","Psammolestes tertius","BR"
-47.416401,-6.32944,"Rhodnius","Psammolestes tertius","BR"
-47.416401,-6.32944,"Rhodnius","Psammolestes tertius","BR"
-47.416401,-6.32944,"Rhodnius","Psammolestes tertius","BR"
-47.416401,-6.32944,"Rhodnius","Psammolestes tertius","BR"
-48.27538,-18.914608,"Rhodnius","Psammolestes tertius","BR"
-35.5912,-8.6888,"Rhodnius","Psammolestes tertius","BR"
-44.53,-17.2,"Rhodnius","Psammolestes tertius","BR"
-47.710545,-20.193622,"Rhodnius","Psammolestes tertius","BR"
-47.168744,-21.281892,"Rhodnius","Psammolestes tertius","BR"
-43.01,-19.45,"Rhodnius","Psammolestes tertius","BR"
-35.3739,-8.5032,"Rhodnius","Psammolestes tertius","BR"
-37.8333,-7.6667,"Rhodnius","Psammolestes tertius","BR"
-35.2949,-8.0024,"Rhodnius","Psammolestes tertius","BR"
-47.59,-20.55,"Rhodnius","Psammolestes tertius","BR"
-46.118452,-20.973311,"Rhodnius","Psammolestes tertius","BR"
-39.883333,-8.966667,"Rhodnius","Psammolestes tertius","BR"
-38.9217,-12.7783,"Rhodnius","Psammolestes tertius","BR"
-48.1637,-19.1571,"Rhodnius","Psammolestes tertius","BR"
-42.8946,-20.2531,"Rhodnius","Psammolestes tertius","BR"
-41.86,-19.18,"Rhodnius","Psammolestes tertius","BR"
-42.4744,-14.0547,"Rhodnius","Psammolestes tertius","BR"
-41.52,-16.43,"Rhodnius","Psammolestes tertius","BR"
-39.9768,-13.5287,"Rhodnius","Psammolestes tertius","BR"
-47.25,-20.32,"Rhodnius","Psammolestes tertius","BR"
-41.6693,-14.1971,"Rhodnius","Psammolestes tertius","BR"
-47.6899,-16.9084,"Rhodnius","Psammolestes tertius","BR"
-35.5696,-8.2096,"Rhodnius","Psammolestes tertius","BR"
-47.168744,-21.281892,"Rhodnius","Psammolestes tertius","BR"
-44.34,-17.53,"Rhodnius","Psammolestes tertius","BR"
-39.091908,-12.805408,"Rhodnius","Psammolestes tertius","BR"
-46.111571,-14.493228,"Rhodnius","Psammolestes tertius","BR"
-39.8667,-7.8167,"Rhodnius","Psammolestes tertius","BR"
-56.437093,-14.404099,"Rhodnius","Psammolestes tertius","BR"
-35.9735,-8.2814,"Rhodnius","Psammolestes tertius","BR"
-54.295055,-15.560519,"Rhodnius","Psammolestes tertius","BR"
-50.3926,-17.401,"Rhodnius","Psammolestes tertius","BR"
-47.95,-19.76,"Rhodnius","Psammolestes tertius","BR"
-35.59,-7.7499,"Rhodnius","Psammolestes tertius","BR"
-43.44,-19.3,"Rhodnius","Psammolestes tertius","BR"
-44.5,-19.58,"Rhodnius","Psammolestes tertius","BR"
-46.118452,-20.973311,"Rhodnius","Psammolestes tertius","BR"
-35.696069,-8.008681,"Rhodnius","Psammolestes tertius","BR"
-43.53,-19.37,"Rhodnius","Psammolestes tertius","BR"
-47.900556,-15.931667,"Rhodnius","Psammolestes tertius","BR"
-47.613588,-16.7681,"Rhodnius","Psammolestes tertius","BR"
-46.29,-22.26,"Rhodnius","Psammolestes tertius","BR"
-47.507778,-15.574167,"Rhodnius","Psammolestes tertius","BR"
-47.544167,-16.068056,"Rhodnius","Psammolestes tertius","BR"
-50.375361,-17.396443,"Rhodnius","Psammolestes tertius","BR"
-35.22,-7.74,"Rhodnius","Psammolestes tertius","BR"
-45.9608,-20.0214,"Rhodnius","Psammolestes tertius","BR"
-39.883333,-8.966667,"Rhodnius","Psammolestes tertius","BR"
-46.56,-21.21,"Rhodnius","Psammolestes tertius","BR"
-36.7,-8.3597,"Rhodnius","Psammolestes tertius","BR"
-38.755,-12.4011,"Rhodnius","Psammolestes tertius","BR"
-54.1093,-2.1341,"Rhodnius","Psammolestes tertius","BR"
-46.2776,-14.0523,"Rhodnius","Psammolestes tertius","BR"
-40.576,-11.1992,"Rhodnius","Psammolestes tertius","BR"
-47.507778,-15.574167,"Rhodnius","Psammolestes tertius","BR"
-47.6079,-15.5741,"Rhodnius","Psammolestes tertius","BR"
-45.705,-20.1907,"Rhodnius","Psammolestes tertius","BR"
-46.1326,-20.9715,"Rhodnius","Psammolestes tertius","BR"
-45.1755,-6.8989,"Rhodnius","Psammolestes tertius","BR"
-46.5,-21.41,"Rhodnius","Psammolestes tertius","BR"
-41.1337,-14.5995,"Rhodnius","Psammolestes tertius","BR"
-53.527623,-16.94672,"Rhodnius","Psammolestes tertius","BR"
-46.49,-14.48,"Rhodnius","Psammolestes tertius","BR"
-46.45,-14.53,"Rhodnius","Psammolestes tertius","BR"
-42.7208,-13.6682,"Rhodnius","Psammolestes tertius","BR"
-45.4611,-14.6478,"Rhodnius","Psammolestes tertius","BR"
-46.1078,-14.5704,"Rhodnius","Psammolestes tertius","BR"
-41.8859,-9.7406,"Rhodnius","Psammolestes tertius","BR"
-47.652151,-15.621625,"Rhodnius","Psammolestes tertius","BR"
-41.59,-20.01,"Rhodnius","Psammolestes tertius","BR"
-39.7578,-15.1831,"Rhodnius","Psammolestes tertius","BR"
-56.2664,-14.4581,"Rhodnius","Psammolestes tertius","BR"
-39.92,-8.96,"Rhodnius","Psammolestes tertius","BR"
-46.370827,-14.086387,"Rhodnius","Psammolestes tertius","BR"
-47.613588,-16.7681,"Rhodnius","Psammolestes tertius","BR"
-53.9029,-16.862,"Rhodnius","Psammolestes tertius","BR"
-40.4353,-14.6,"Rhodnius","Psammolestes tertius","BR"
-79.5954,-4.26021,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.587898,-4.231328,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.70243,-4.06381,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.7396,-4.04462,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.60424,-4.09797,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.62191,-4.122059,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.770365,-4.111565,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.726345,-4.13144,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.601831,-4.211679,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.544587,-4.128295,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.80624,-4.046738,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.846452,-4.075825,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.758887,-4.03935,"Rhodnius","Rhodnius ecuadoriensis","EC"
-80.2681,-4.05806,"Rhodnius","Rhodnius ecuadoriensis","EC"
-80.171247,-4.007935,"Rhodnius","Rhodnius ecuadoriensis","EC"
-80.06,-4.17,"Rhodnius","Rhodnius ecuadoriensis","EC"
-80.09604,-4.20966,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.60369,-4.41953,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.59912,-4.29646,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.719427,-4.046004,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.34474,-4.11422,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.41602,-4.36387,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.34427,-4.09617,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.3319,-4.12836,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.359601,-4.043671,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.348045,-4.093951,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.509447,-4.435818,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.38939,-4.3958,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.51677,-4.42387,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.432994,-4.341976,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.42748,-4.37399,"Rhodnius","Rhodnius ecuadoriensis","EC"
-80.454598,-1.067795,"Rhodnius","Rhodnius ecuadoriensis","EC"
-78.818455,-7.478902,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.689499,-3.999018,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.585142,-4.103259,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.39881,-4.294974,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.39881,-4.294974,"Rhodnius","Rhodnius ecuadoriensis","EC"
-80.022743,-4.020794,"Rhodnius","Rhodnius ecuadoriensis","EC"
-80.022743,-4.020794,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.433734,-4.353286,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.781158,-4.041884,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.553017,-4.321627,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.469685,-4.40166,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.30844,-4.074325,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.66051,-4.009475,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.811305,-4.049162,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.750854,-4.049756,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.696173,-4.110151,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.725145,-4.012913,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.78449,-4.054948,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.706245,-4.080644,"Rhodnius","Rhodnius ecuadoriensis","EC"
-80.098865,-4.210163,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.767001,-4.038082,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.537865,-4.143083,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.611555,-4.026684,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.78449,-4.054948,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.726519,-4.062427,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.822384,-4.078609,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.611677,-4.134157,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.537865,-4.143083,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.612053,-3.849909,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.483343,-4.29997,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.404783,-4.50185,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.435224,-4.231177,"Rhodnius","Rhodnius ecuadoriensis","EC"
-80.134851,-2.260671,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.97868,-2.190898,"Rhodnius","Rhodnius ecuadoriensis","EC"
-78.625994,-7.698973,"Rhodnius","Rhodnius ecuadoriensis","PE"
-77.609219,-9.780803,"Rhodnius","Rhodnius ecuadoriensis","PE"
-80.368717,-1.206933,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.450701,-5.239007,"Rhodnius","Rhodnius ecuadoriensis","PE"
-78.142191,-6.866651,"Rhodnius","Rhodnius ecuadoriensis","PE"
-80.271159,-3.494982,"Rhodnius","Rhodnius ecuadoriensis","PE"
-80.654888,-5.178288,"Rhodnius","Rhodnius ecuadoriensis","PE"
-78.798618,-5.709441,"Rhodnius","Rhodnius ecuadoriensis","PE"
-78.805111,-7.366643,"Rhodnius","Rhodnius ecuadoriensis","PE"
-78.805674,-6.980709,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.021534,-8.109052,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.401122,-4.296486,"Rhodnius","Rhodnius ecuadoriensis","EC"
-78.648384,-6.558193,"Rhodnius","Rhodnius ecuadoriensis","PE"
-78.928117,-7.425458,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.353659,-3.989679,"Rhodnius","Rhodnius ecuadoriensis","EC"
-80.45,-1.05,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.71472,-4.6389,"Rhodnius","Rhodnius ecuadoriensis","PE"
-80.065361,-4.174869,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.844298,-6.776597,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.353571,-3.987975,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.8223,-4.0787,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.4449,-4.4061,"Rhodnius","Rhodnius ecuadoriensis","EC"
-78.564666,-7.903536,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.140742,-7.847995,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.823371,-4.271164,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.694409,-3.870393,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.790447,-6.638223,"Rhodnius","Rhodnius ecuadoriensis","PE"
-80.152603,-4.261886,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.7009,-4.0788,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.553017,-4.321627,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.416667,-1.35,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.6266,-4.3166,"Rhodnius","Rhodnius ecuadoriensis","EC"
-78.821275,-6.376045,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.908076,-6.719767,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.353571,-3.987975,"Rhodnius","Rhodnius ecuadoriensis","EC"
-78.512786,-7.161747,"Rhodnius","Rhodnius ecuadoriensis","PE"
-78.818981,-7.479271,"Rhodnius","Rhodnius ecuadoriensis","PE"
-80.427089,-3.556492,"Rhodnius","Rhodnius ecuadoriensis","PE"
-78.818443,-7.481893,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.5,-4.17,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.96683,-5.19089,"Rhodnius","Rhodnius ecuadoriensis","PE"
-80.002484,-4.514411,"Rhodnius","Rhodnius ecuadoriensis","PE"
-79.416667,-1.35,"Rhodnius","Rhodnius ecuadoriensis","EC"
-79.6931,-4.0289,"Rhodnius","Rhodnius ecuadoriensis","EC"
-77.7,0.079,"Rhodnius","Rhodnius ecuadoriensis","EC"
-77.7,0.079,"Rhodnius","Rhodnius ecuadoriensis","EC"
-77.7,0.079,"Rhodnius","Rhodnius ecuadoriensis","EC"
-77.7,0.079,"Rhodnius","Rhodnius ecuadoriensis","EC"
-77.7,0.079,"Rhodnius","Rhodnius ecuadoriensis","EC"
-77.7,0.079,"Rhodnius","Rhodnius ecuadoriensis","EC"
-77.7,0.079,"Rhodnius","Rhodnius ecuadoriensis","EC"
-62.254667,-10.932702,"Rhodnius","Rhodnius montenegrensis","BR"
-68.791498,-11.03209,"Rhodnius","Rhodnius montenegrensis","BO"
-65.42,-10.57,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-68.78,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-66,-11,"Rhodnius","Rhodnius montenegrensis","BO"
-68.79,-11.09,"Rhodnius","Rhodnius montenegrensis","BO"
-65.42,-10.57,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.67,-13.08,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-66,-11,"Rhodnius","Rhodnius montenegrensis","BO"
-68.79,-11.09,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-68.79,-11.09,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.67,-13.08,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-65.98,-10.84,"Rhodnius","Rhodnius montenegrensis","BO"
-68.78,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-67.872678,-9.941539,"Rhodnius","Rhodnius montenegrensis","BR"
-59.91173,0.94989,"Rhodnius","Rhodnius montenegrensis","BR"
-72.521389,-7.524167,"Rhodnius","Rhodnius montenegrensis","BR"
-59.91173,0.94989,"Rhodnius","Rhodnius montenegrensis","BR"
-60.847417,2.329833,"Rhodnius","Rhodnius montenegrensis","BR"
-63.298781,-10.258915,"Rhodnius","Rhodnius montenegrensis","BR"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-65.42,-10.57,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-65.42,-10.57,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-66,-11,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-68.79,-11.09,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.65,-13.04,"Rhodnius","Rhodnius montenegrensis","BO"
-65.98,-10.84,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-68.79,-11.09,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-66,-11,"Rhodnius","Rhodnius montenegrensis","BO"
-68.78,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.72,-14.87,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.67,-13.08,"Rhodnius","Rhodnius montenegrensis","BO"
-64.8,-14.92,"Rhodnius","Rhodnius montenegrensis","BO"
-68.77,-11.05,"Rhodnius","Rhodnius montenegrensis","BO"
-66.73,-14.88,"Rhodnius","Rhodnius montenegrensis","BO"
-64.67,-13.08,"Rhodnius","Rhodnius montenegrensis","BO"
-67.836389,-9.9034,"Rhodnius","Rhodnius montenegrensis","BR"
